"Timestamp","State","City","Items in stock currently:"
"03/27/20 13:30","CA","Fallbrook","Toilet Paper, Paper Towels"
"03/27/20 13:29","CA","Tustin","Toilet Paper, Paper Towels"
"03/27/20 13:29","CA","Daly City","Toilet Paper"
"03/27/20 13:29","CA","Monterey Park","Toilet Paper, Paper Towels"
"03/27/20 13:27","HI","Kailua Kona","Toilet Paper, Disinfecting Wipes"
"03/27/20 13:27","MN","Eden Prairie","Toilet Paper, Paper Towels, Water, Lysol"
"03/27/20 13:26","AZ","Peoria","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 13:24","WA","Federal Way","Toilet Paper, Paper Towels, Disinfecting Wipes, Water"
"03/27/20 13:24","TX","Austin","None Available"
"03/27/20 13:23","CA","Tustin - Marketplace","Water"
"03/27/20 13:23","CA","Commerce","Toilet Paper, Paper Towels"
"03/27/20 13:23","FL","Boca Raton","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 13:22","CA","Northridge","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 13:22","CA","Sacramento","Toilet Paper, Disinfecting Wipes, Rice, Lysol"
"03/27/20 13:21","CA","Tustin - District","None Available"
"03/27/20 13:19","AZ","Tucson","Toilet Paper, Disinfecting Wipes"
"03/27/20 13:19","CA","Mountain View","Water, Rice"
"03/27/20 13:18","AZ","Chandler","Water"
"03/27/20 13:18","CA","Torrance","None Available"
"03/27/20 13:17","AZ","Tolleson","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 13:17","CA","Irvine","Toilet Paper, Disinfecting Wipes, Water"
"03/27/20 13:16","MN","Rochester","Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 13:16","VA","Leesburg","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 13:15","CA","Sunnyvale","Toilet Paper, Paper Towels, Water"
"03/27/20 13:15","AZ","Grant","Toilet Paper, Paper Towels"
"03/27/20 13:14","CA","San jose","Toilet Paper, Disinfecting Wipes"
"03/27/20 13:14","CA","Irwindale","Toilet Paper, Paper Towels, Water, Rice"
"03/27/20 13:13","CA","Van Nuys","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 13:12","CA","Sacramento","Toilet Paper, Paper Towels"
"03/27/20 13:11","AZ","Tucson - Marketplace","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 13:11","CT","Waterbury","Toilet Paper"
"03/27/20 13:10","CA","Fullerton","Toilet Paper, Paper Towels"
"03/27/20 13:10","CA","Antioch","Toilet Paper, Paper Towels"
"03/27/20 13:10","CA","Concord","Toilet Paper"
"03/27/20 13:10","CA","Redding","Toilet Paper"
"03/27/20 13:09","FL","Tallahassee","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 13:09","AZ","Phoenix","Toilet Paper"
"03/27/20 13:09","AZ","Costco","Toilet Paper, Disinfecting Wipes, Water, Lysol"
"03/27/20 13:09","CA","San Jose","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 13:08","CA","Laguna Niguel","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 13:08","FL","Tampa","Toilet Paper"
"03/27/20 13:06","CA","Los Angeles","Toilet Paper"
"03/27/20 13:06","AZ","Scottsdale","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice"
"03/27/20 13:05","MT","Arlington","Toilet Paper"
"03/27/20 13:05","CA","Azusa","Toilet Paper, Disinfecting Wipes"
"03/27/20 13:04","VA","Chantilly","Toilet Paper, Paper Towels, Water"
"03/27/20 13:04","AZ","Tucson - Marketplace","Toilet Paper, Disinfecting Wipes"
"03/27/20 13:04","CA","San Dimas","Toilet Paper, Paper Towels, Water"
"03/27/20 13:04","AZ","Phoenix","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 13:04","CA","Woodland","Toilet Paper, Paper Towels"
"03/27/20 13:04","AZ","Tucson - Costco Dr","Paper Towels, Water, Rice"
"03/27/20 13:03","CA","Great Oaks","Toilet Paper, Paper Towels"
"03/27/20 13:03","CA","San Jose","Toilet Paper"
"03/27/20 13:03","CA","Tracy","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 13:03","CA","Cypress","Toilet Paper, Water"
"03/27/20 13:02","CA","Great Oaks","Toilet Paper, Paper Towels"
"03/27/20 13:02","AZ","Tolleson","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 13:02","AZ","Tucson - Grant","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 13:01","AZ","Peoria","Toilet Paper"
"03/27/20 13:01","AZ","Deer Valley","Toilet Paper, Disinfecting Wipes"
"03/27/20 13:01","CA","Fountain Valley","Toilet Paper"
"03/27/20 13:01","CA","Union City","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 13:01","CA","Rancho Cucamonga","Water"
"03/27/20 13:01","AZ","Tucson","Toilet Paper, Water"
"03/27/20 13:01","AZ","Phoenix","Toilet Paper"
"03/27/20 13:00","CA","Poway","Paper Towels, Water, Rice"
"03/27/20 12:58","ID","Nampa","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 12:58","VA","Virginia Beach","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 12:58","CA","San Jose","Toilet Paper, Paper Towels, Disinfecting Wipes, Water"
"03/27/20 12:57","CA","La Habra","Toilet Paper"
"03/27/20 12:57","CA","Sacramento - E Stockton Blvd","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice, Lysol"
"03/27/20 12:56","KS","Lenexa","Paper Towels, Water, Rice, Lysol"
"03/27/20 12:55","CA","Rancho Cordova","Toilet Paper, Paper Towels, Rice"
"03/27/20 12:54","CA","Milpitas","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 12:54","CA","San dimas","Toilet Paper, Paper Towels"
"03/27/20 12:54","CA","Alhambra","Toilet Paper, Paper Towels"
"03/27/20 12:54","AZ","Mesa","Toilet Paper"
"03/27/20 12:54","CA","Sylmar","Toilet Paper"
"03/27/20 12:54","CA","Fremont","Disinfecting Wipes"
"03/27/20 12:53","AZ","Glendale","Toilet Paper, Paper Towels"
"03/27/20 12:53","CA","San Jose","Toilet Paper"
"03/27/20 12:53","KS","Lenexa","Paper Towels, Water, Rice, Lysol"
"03/27/20 12:53","CA","Fontana","Paper Towels, Disinfecting Wipes"
"03/27/20 12:52","CA","Cypress","Disinfecting Wipes, Lysol"
"03/27/20 12:52","TX","Austin","Toilet Paper"
"03/27/20 12:52","AZ","Phoenix","Toilet Paper, Paper Towels"
"03/27/20 12:51","AZ","Mesa","Toilet Paper"
"03/27/20 12:51","AZ","Glendale","Toilet Paper, Paper Towels, Water, Rice, Lysol"
"03/27/20 12:51","AZ","Scottsdale","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:50","CA","Fullerton","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 12:50","CA","San Gabriel","Toilet Paper"
"03/27/20 12:50","CA","San Jose - Automation Parkway","Toilet Paper"
"03/27/20 12:50","CA","Cerritos","Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 12:49","AZ","Scottsdale","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:49","CA","Huntington Beach","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:49","CA","San Jose - Santa Teresa","Toilet Paper"
"03/27/20 12:47","CA","Irvine","Toilet Paper, Disinfecting Wipes, Water"
"03/27/20 12:47","CA","Cypress","Toilet Paper, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 12:46","FL","Davie","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:45","CA","Burbank","Paper Towels"
"03/27/20 12:45","CA","Danville","Toilet Paper, Lysol"
"03/27/20 12:44","CA","Elk Grove","Toilet Paper"
"03/27/20 12:43","CA","Victorville","Toilet Paper, Rice"
"03/27/20 12:43","CA","Danville","Toilet Paper"
"03/27/20 12:43","CA","McKinley","Toilet Paper, Paper Towels"
"03/27/20 12:42","NM","Albuquerque - Coors","Toilet Paper"
"03/27/20 12:42","VA","Manassas","Water, Rice"
"03/27/20 12:42","AZ","Mesa","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:41","CA","Yorba Linda","Water, Rice"
"03/27/20 12:41","CA","Whittier","Toilet Paper"
"03/27/20 12:41","CA","Folsom","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:41","MD","Frederick","Toilet Paper"
"03/27/20 12:41","CA","Pomona","Toilet Paper"
"03/27/20 12:38","AZ","Tucson","None Available"
"03/27/20 12:38","CA","Gilroy","Toilet Paper, Paper Towels"
"03/27/20 12:38","CA","Torrance","Toilet Paper, Paper Towels, Water"
"03/27/20 12:37","CA","Corona","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:37","CA","Elk Grove","Toilet Paper"
"03/27/20 12:37","CA","Corona","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:36","IA","Davenport","Toilet Paper, Lysol"
"03/27/20 12:36","CA","Lake Elsinore","Toilet Paper"
"03/27/20 12:36","AZ","Glendale","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:35","AZ","Gilbert","Toilet Paper, Paper Towels"
"03/27/20 12:34","CA","Glendora","Toilet Paper, Disinfecting Wipes, Water"
"03/27/20 12:31","CA","Torrance","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:30","CA","North Hollywood","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:30","CA","Novato","Toilet Paper, Paper Towels"
"03/27/20 12:30","HI","Mililani","Toilet Paper, Rice"
"03/27/20 12:30","CA","Fountain Valley","Rice"
"03/27/20 12:29","CA","Fountain Valley","Toilet Paper, Paper Towels"
"03/27/20 12:28","CA","Stockton","Rice"
"03/27/20 12:27","AZ","Tucson","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice"
"03/27/20 12:27","CA","Montclair","Paper Towels, Water"
"03/27/20 12:26","CA","Fountain Valley","Toilet Paper, Paper Towels"
"03/27/20 12:25","CA","Hayward","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 12:25","CA","San Jose","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:25","CA","Folsom","Rice"
"03/27/20 12:24","AZ","Phoenix","Toilet Paper"
"03/27/20 12:23","CA","Santa Clara","Rice"
"03/27/20 12:23","CA","Sacramento","Paper Towels, Water"
"03/27/20 12:23","CA","San Dimas","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 12:23","CA","San Jose","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:22","CA","Mt. View","Rice"
"03/27/20 12:21","CA","GLENDALE","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice, Lysol"
"03/27/20 12:20","CA","Elk Grove","Toilet Paper, Disinfecting Wipes"
"03/27/20 12:19","MI","Bloomfield Hills","Toilet Paper, Paper Towels"
"03/27/20 12:18","CA","Long beach","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 12:18","CA","Danville","Toilet Paper"
"03/27/20 12:18","UT","Murray - 300 West","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice"
"03/27/20 12:18","AZ","Mesa","Toilet Paper, Disinfecting Wipes"
"03/27/20 12:17","AZ","Grant","Toilet Paper"
"03/27/20 12:17","CO","Wheat Ridge","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 12:17","AZ","Tucson - Costco Dr.","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 12:16","CA","San Bernardino","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 12:16","CA","Redwood City","Toilet Paper"
"03/27/20 12:16","CA","Livermore","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:16","CA","San Jose","Toilet Paper"
"03/27/20 12:16","AZ","Tucson - Marketplace","Toilet Paper, Disinfecting Wipes, Water"
"03/27/20 12:16","CA","Livermore","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 12:13","CA","Simi Valley","Water, Rice"
"03/27/20 12:12","CA","Yorba Linda","Toilet Paper, Water"
"03/27/20 12:12","AZ","Phoenix","Toilet Paper, Paper Towels"
"03/27/20 12:12","AZ","85032","Toilet Paper"
"03/27/20 12:12","CA","Yorba Linda","Toilet Paper, Lysol"
"03/27/20 12:11","CO","Littleton","Toilet Paper"
"03/27/20 12:11","AZ","Glendale","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice, Lysol"
"03/27/20 12:10","AZ","Phoenix","Toilet Paper"
"03/27/20 12:09","UT","Salt Lake City","Toilet Paper, Paper Towels"
"03/27/20 12:09","CA","San Dimas","Toilet Paper, Paper Towels"
"03/27/20 12:08","CA","San Diego","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 12:07","CA","Elk Grove","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:07","CA","San Jose","Toilet Paper, Disinfecting Wipes"
"03/27/20 12:06","AZ","North Phoenix","Toilet Paper, Paper Towels"
"03/27/20 12:06","CA","Long Beach","Toilet Paper, Disinfecting Wipes"
"03/27/20 12:06","AZ","Tucson","Toilet Paper"
"03/27/20 12:06","CA","Foster City","Toilet Paper, Paper Towels, Water"
"03/27/20 12:05","CA","San Dimas","Toilet Paper, Paper Towels, Disinfecting Wipes, Water"
"03/27/20 12:05","NM","Albuquerque","Toilet Paper"
"03/27/20 12:04","CA","San Bernadino","None Available"
"03/27/20 12:04","TX","El Paso","Toilet Paper"
"03/27/20 12:04","CA","Sunnyvale","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 12:03","CA","Great Oaks - San Jose","Toilet Paper, Rice, Lysol"
"03/27/20 12:03","CA","La Mirada","Toilet Paper"
"03/27/20 12:03","TX","FRISCO","Toilet Paper, Disinfecting Wipes"
"03/27/20 12:02","PA","Cranberry TWP","Toilet Paper, Paper Towels, Water"
"03/27/20 12:02","TX","El Paso","Toilet Paper"
"03/27/20 12:01","AZ","Tucson","None Available"
"03/27/20 12:01","CA","Diamond Bar","Toilet Paper"
"03/27/20 12:01","CA","Redlands","Paper Towels"
"03/27/20 12:01","CA","Folsom","Toilet Paper"
"03/27/20 12:01","CA","Lakewood","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 12:00","AZ","Phoenix","Toilet Paper"
"03/27/20 11:59","CA","92708","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:58","CA","Cypress","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice, Lysol"
"03/27/20 11:58","NM","Albuquerque","Toilet Paper, Lysol"
"03/27/20 11:58","AZ","Scottsdale","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:58","CA","Cypress","Toilet Paper"
"03/27/20 11:58","CA","Moreno Valley","Toilet Paper"
"03/27/20 11:58","CO","Timnath","Toilet Paper, Disinfecting Wipes, Rice"
"03/27/20 11:58","CA","Victorville","Toilet Paper, Disinfecting Wipes, Water, Rice"
"03/27/20 11:58","SC","Mt Pleasant","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:57","CA","Victorville","Toilet Paper, Disinfecting Wipes, Water, Rice"
"03/27/20 11:57","AZ","Phoenix","Toilet Paper"
"03/27/20 11:56","CA","Hawthorne","None Available"
"03/27/20 11:56","MD","Hanover","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:56","AZ","Chandler","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:56","NM","Albuquerque","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:55","CA","Fairfield","Toilet Paper, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:55","AZ","Peoria","Toilet Paper, Paper Towels, Rice"
"03/27/20 11:55","CA","Livermore","Disinfecting Wipes"
"03/27/20 11:54","CA","Laguna Niguel","Toilet Paper"
"03/27/20 11:54","CA","Santa Cruz","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:54","CA","San Dimas","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:53","CA","San Jose","Disinfecting Wipes, Rice"
"03/27/20 11:53","CA","Santa Cruz","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:52","AZ","Chandler","Water"
"03/27/20 11:52","CO","Arvada","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:51","AZ","Phoenix Christown","Toilet Paper"
"03/27/20 11:51","CA","La Mirada","Toilet Paper, Disinfecting Wipes"
"03/27/20 11:51","AZ","Avondale","Toilet Paper, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:51","AZ","Peoria","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:50","CA","Poway","Toilet Paper"
"03/27/20 11:50","AZ","Tucson","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:50","CA","Tustin - Marketplace","Toilet Paper"
"03/27/20 11:50","AZ","Costco Dr","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:50","CA","Cypress","Toilet Paper"
"03/27/20 11:50","NC","Winston Salem","Water"
"03/27/20 11:49","CA","Santa Cruz","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice, Lysol"
"03/27/20 11:49","NM","Albuququerque","Toilet Paper"
"03/27/20 11:49","CA","Tustin","Toilet Paper, Paper Towels, Water, Rice"
"03/27/20 11:48","CA","Vacaville","Toilet Paper"
"03/27/20 11:47","CA","Rancho Cordova","None Available"
"03/27/20 11:47","CA","Century","Toilet Paper"
"03/27/20 11:46","CA","Roseville","Toilet Paper, Paper Towels, Disinfecting Wipes, Rice, Lysol"
"03/27/20 11:46","CA","San Jose","Toilet Paper"
"03/27/20 11:46","AZ","Montebello","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:46","AZ","Chandler","Toilet Paper, Paper Towels, Water"
"03/27/20 11:45","CA","San Jose","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:44","AZ","Avondale","Toilet Paper, Paper Towels, Disinfecting Wipes, Water"
"03/27/20 11:43","CA","Harbor","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:43","NV","Reno","Toilet Paper"
"03/27/20 11:43","AZ","Goodyear","Toilet Paper"
"03/27/20 11:42","CA","Fremont","Toilet Paper"
"03/27/20 11:42","CA","Sacramento","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:42","AZ","Gilbert","Toilet Paper, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:42","PA","Warminster","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:41","NV","Reno","Toilet Paper"
"03/27/20 11:41","CA","Santa Ana","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:41","CA","San Jose - Almaden","Toilet Paper"
"03/27/20 11:40","CA","Simi Valley","Water, Lysol"
"03/27/20 11:39","MI","East Lansing","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:39","CA","Irvine","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:38","CA","Rancho Cucamonga","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:38","MI","East Lansing","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:38","CA","La Habra","Paper Towels"
"03/27/20 11:38","AZ","Phoenix - 27th Ave","Paper Towels, Water"
"03/27/20 11:37","AZ","Mesa","Toilet Paper"
"03/27/20 11:37","AZ","Tucson","Toilet Paper, Disinfecting Wipes, Rice"
"03/27/20 11:36","AZ","Mesa","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:35","AZ","Mesa","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:35","CA","San Jose","Toilet Paper"
"03/27/20 11:35","CA","Rancho Cucamonga","Paper Towels, Water, Rice"
"03/27/20 11:35","CA","Laguna Niguel - Heather Ridge","Water"
"03/27/20 11:34","AZ","San Tan","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:34","CA","Hawthorne","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:33","MN","Coon Rapids","Toilet Paper, Disinfecting Wipes, Lysol"
"03/27/20 11:33","CA","Rancho Cucamonga","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:32","CA","San Jose","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:31","AZ","Market place","None Available"
"03/27/20 11:31","AZ","Grant Rd","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:31","CA","Burbank","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:30","CA","Rancho Cucamonga","Toilet Paper"
"03/27/20 11:30","AZ","Phoenix - Cave Creek Rd","Toilet Paper"
"03/27/20 11:29","CA","Turlock","None Available"
"03/27/20 11:29","CA","San Jose","Toilet Paper"
"03/27/20 11:29","MI","Madison Heights","Paper Towels, Water, Rice"
"03/27/20 11:28","NC","Raleigh","Toilet Paper, Paper Towels, Water, Rice"
"03/27/20 11:27","AZ","Chandler","Toilet Paper, Water"
"03/27/20 11:27","CA","Yorba Linda","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:27","AZ","Tucson","Toilet Paper, Lysol"
"03/27/20 11:26","CA","Tustin","Toilet Paper, Paper Towels"
"03/27/20 11:26","CA","San Jose - Coleman Ave","Toilet Paper, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:26","AZ","Scottsdale","Toilet Paper, Disinfecting Wipes, Water, Rice, Lysol"
"03/27/20 11:26","AZ","Phoenix","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:23","AZ","Chandler","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:22","CA","Danville","Toilet Paper, Paper Towels, Water"
"03/27/20 11:21","MN","Eden Prairie","Paper Towels"
"03/27/20 11:20","AZ","Mesa","Toilet Paper, Paper Towels"
"03/27/20 11:20","AZ","Gilbert","Water"
"03/27/20 11:20","AZ","Phoenix","Toilet Paper"
"03/27/20 11:19","CA","Vacaville","Toilet Paper, Paper Towels, Disinfecting Wipes"
"03/27/20 11:19","AZ","Gilbert","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:18","AZ","Scottsdale","Disinfecting Wipes, Lysol"
"03/27/20 11:18","AZ","Tuscon - Grant","Toilet Paper"
"03/27/20 11:18","AZ","Mesa","Toilet Paper, Paper Towels, Lysol"
"03/27/20 11:18","CA","San Jose","Lysol"
"03/27/20 11:18","CA","Yorba Linda","Toilet Paper, Rice"
"03/27/20 11:17","VA","Fairfax","Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:17","AZ","Chandler","Toilet Paper, Paper Towels, Disinfecting Wipes, Lysol"
"03/27/20 11:16","CA","Stockton","Toilet Paper, Paper Towels, Disinfecting Wipes, Water, Lysol"
"03/27/20 11:16","AZ","Sun City","Toilet Paper"
"03/27/20 11:15","CA","Citrus Heights","Paper Towels, Water"
"03/27/20 11:15","FL","Fort Myers","Paper Towels, Water"
"03/27/20 11:15","CA","Stanford - Roseville","Paper Towels, Water"
